Time; EMG1; EMG2; EMG3; EMG4; EMG1_F; EMG2_F; EMG3_F; EMG4_F;Note_R;Note_V;;Level 3;Joueur;Notes hit;% Reussite R;Offset EMG1;Onset EMG1;% Reussite V;Offset EMG2;Onset EMG2
2147;-32,16877;-7,953993;-25,84487;-42,94303;1,385087;1,998198;1,398188;2,097818;0;0;
2166;-33,00782;-5,375423;-24,23969;-42,15968;1,40749;1,93361;1,240682;1,982419;0;0;
2183;-33,00782;-5,375423;-24,23969;-42,15968;1,382023;1,874934;1,262638;1,954777;0;0;
2200;-32,74282;-11,81431;-23,51989;-39,57116;1,330015;2,060654;1,274579;2,079074;0;0;
2220;-36,90479;-6,795876;-26,72079;-39,50546;1,322485;1,737;1,342394;1,829587;0;0;
2238;-33,51628;-4,226402;-22,99444;-39,64726;1,29438;2,028859;1,284592;1,86065;0;0;
2255;-33,79662;-3,96669;-27,86591;-39,02026;1,562905;2,11431;1,360586;1,79615;0;0;
2273;-32,86914;-12,06313;-23,64952;-40,74657;1,490826;2,279664;1,394568;1,71336;0;0;
2291;-34,51757;-5,702114;-24,62262;-39,17545;1,456768;2,388074;1,423146;1,704364;0;0;
2308;-36,22242;-9,009905;-22,85724;-37,88984;1,450314;2,207232;1,411345;1,558955;0;0;
2326;-31,19384;-7,073245;-23,77156;-41,48025;1,492857;2,242083;1,20682;1,788254;0;0;
2344;-35,07647;-7,218971;-26,82372;-45,46631;1,423324;1,699039;1,286767;2,004591;0;0;
2362;-35,07647;-7,218971;-26,82372;-45,46631;1,255539;1,412311;1,272083;2,256077;0;0;
2380;-35,73872;-4,322525;-23,21439;-40,4833;1,277274;1,318321;1,24656;2,261133;0;0;
2397;-33,52377;-8,428264;-26,01085;-40,24305;1,552198;1,413382;1,295009;2,273616;0;0;
2414;-35,24235;-5,702244;-24,12874;-43,3436;1,488275;1,410695;1,240093;2,337047;0;0;
2432;-34,13298;-6,499206;-29,58669;-34,60134;1,430527;1,536818;1,386637;2,264125;0;0;
2449;-35,24263;-3,027791;-27,3345;-35,74004;1,586503;1,996071;1,451984;2,183259;0;0;
2469;-31,08715;-6,783737;-23,52251;-43,28672;1,701204;2,121368;1,483726;2,453997;0;0;
2487;-32,79243;-7,236758;-29,16174;-40,88027;1,566476;1,920517;1,407453;2,484059;0;0;
2508;-35,25735;-9,381734;-22,51189;-39,32098;1,329857;2,010949;1,4452;2,251984;0;0;
2523;-35,25735;-9,381734;-22,51189;-39,32098;1,296854;2,10596;1,465035;2,16552;0;0;
2542;-35,42026;-4,048177;-24,76163;-41,61138;1,363284;2,103661;1,257429;1,794452;0;0;
2559;-33,89592;-7,079554;-25,48993;-33,38962;1,219218;1,696129;1,079048;1,559901;0;0;
